edge_id,width,density,average_speed
:2207196598_0,3.5,0.0,0.0
:2207196602_0,3.5,0.0,0.0
:2216465893_0,3.5,0.0,0.0
:2216465897_0,3.5,0.0,0.0
:2216465928_0,3.5,0.0,0.0
:2216465933_0,3.5,0.0,0.0
:2216465933_2,3.5,0.0,0.0
:2216465933_3,3.5,0.0,0.0
:2216465933_6,3.5,0.0,0.0
:2216465952_0,3.5,0.0,0.0
:2216465952_1,3.5,0.0,0.0
:2216465952_2,3.5,0.0,0.0
:2216465952_3,3.5,0.0,0.0
:2216465952_4,3.5,0.0,0.0
:2216465952_5,3.5,0.0,0.0
:2216465952_6,3.5,0.0,0.0
:2216465952_7,3.5,0.0,0.0
:2216465952_8,3.5,0.0,0.0
:2216465954_0,3.5,0.0,0.0
:2216465954_3,3.5,0.0,0.0
:2216465954_4,3.5,0.0,0.0
:2216465954_6,3.5,0.0,0.0
:2216465956_0,3.5,0.0,0.0
:2216465965_0,3.5,0.0,0.0
:2216466043_0,3.5,0.0,0.0
:2216466043_1,3.5,0.0,0.0
:2216466043_2,3.5,0.0,0.0
:2216466043_3,3.5,0.0,0.0
:2216466043_4,3.5,0.0,0.0
:2216466043_5,3.5,0.0,0.0
:2216466043_6,3.5,0.0,0.0
:2216466043_7,3.5,0.0,0.0
:2216466043_8,3.5,0.0,0.0
:2216466046_0,3.5,0.0,0.0
:2216466046_1,3.5,0.0,0.0
:2216466046_2,3.5,0.0,0.0
:2216466046_3,3.5,0.0,0.0
:2216466046_4,3.5,0.0,0.0
:2216466046_5,3.5,0.0,0.0
:2216466046_6,3.5,0.0,0.0
:2216466046_7,3.5,0.0,0.0
:2216466046_8,3.5,0.0,0.0
:2216466048_0,3.5,0.0,0.0
:2216466048_1,3.5,0.0,0.0
:2216466048_2,3.5,0.0,0.0
:2216466048_3,3.5,0.0,0.0
:2216466048_4,3.5,0.0,0.0
:2216466048_5,3.5,0.0,0.0
:2216466048_6,3.5,0.0,0.0
:2216466048_7,3.5,0.0,0.0
:2216466048_8,3.5,0.0,0.0
:2216466049_0,3.5,0.0,0.0
:2216466049_1,3.5,0.0,0.0
:2216466049_2,3.5,0.0,0.0
:2216466049_3,3.5,0.0,0.0
:2216466049_4,3.5,0.0,0.0
:2216466049_5,3.5,0.0,0.0
:2216466049_6,3.5,0.0,0.0
:2216466049_7,3.5,0.0,0.0
:2216466049_8,3.5,0.0,0.0
:2216466055_0,3.5,0.0,0.0
:2216466055_1,3.5,0.0,0.0
:2216466055_2,3.5,0.0,0.0
:2216466055_3,3.5,0.0,0.0
:2216466055_4,3.5,0.0,0.0
:2216466055_5,3.5,0.0,0.0
:2216466055_6,3.5,0.0,0.0
:2216466055_7,3.5,0.0,0.0
:2216466055_8,3.5,0.0,0.0
:2216466058_0,3.5,0.0,0.0
:2216466058_1,3.5,0.0,0.0
:2216466058_2,3.5,0.0,0.0
:2216466058_3,3.5,0.0,0.0
:2251169035_0,3.5,0.0,0.0
:2251169035_1,3.5,0.0,0.0
:2251169035_2,3.5,0.0,0.0
:2251169035_3,3.5,0.0,0.0
:2251169035_4,3.5,0.0,0.0
:2251169035_5,3.5,0.0,0.0
:2251169035_6,3.5,0.0,0.0
:2251169035_7,3.5,0.0,0.0
:2251169035_8,3.5,0.0,0.0
:2307560460_0,3.5,0.0,0.0
:2307560460_1,3.5,0.0,0.0
:249560534_0,3.5,0.0,0.0
:249560535_0,3.5,0.0,0.0
:249560535_1,3.5,0.0,0.0
:249560535_2,3.5,0.0,0.0
:249560535_3,3.5,0.0,0.0
:249560535_4,3.5,0.0,0.0
:249560535_5,3.5,0.0,0.0
:249560536_0,3.5,0.0,0.0
:249560536_1,3.5,0.0,0.0
:249560536_2,3.5,0.0,0.0
:249560536_3,3.5,0.0,0.0
:249560536_4,3.5,0.0,0.0
:25109225_0,3.5,0.0,0.0
:25109225_1,3.5,0.0,0.0
:25109225_2,3.5,0.0,0.0
:25109225_3,3.5,0.0,0.0
:2627568625_0,3.5,0.0,0.0
:2635668947_0,3.5,0.0,0.0
:2635668950_0,3.5,0.0,0.0
:2635668956_0,3.5,0.0,0.0
:2635668957_0,3.5,0.0,0.0
:2635668958_0,3.5,0.0,0.0
:2648245371_0,3.5,0.0,0.0
:2648245379_0,3.5,0.0,0.0
:2648245379_4,3.5,0.0,0.0
:2649826700_0,3.5,0.0,0.0
:2649826708_0,3.5,0.0,0.0
:266893338_0,3.5,0.0,0.0
:266893338_3,3.5,0.0,0.0
:28121235_0,3.5,0.0,0.0
:292690670_0,3.5,0.0,0.0
:294739168_0,3.5,0.0,0.0
:294739168_1,3.5,0.0,0.0
:2983448464_0,3.5,0.0,0.0
:29835708_0,3.5,0.0,0.0
:29835708_1,3.5,0.0,0.0
:29835708_2,3.5,0.0,0.0
:29835708_3,3.5,0.0,0.0
:29950598_0,3.5,0.0,0.0
:29950598_1,3.5,0.0,0.0
:29950598_2,3.5,0.0,0.0
:29950598_3,3.5,0.0,0.0
:29950599_0,3.5,0.0,0.0
:29950599_1,3.5,0.0,0.0
:29950599_2,3.5,0.0,0.0
:29950599_3,3.5,0.0,0.0
:29950599_4,3.5,0.0,0.0
:29950599_5,3.5,0.0,0.0
:29950599_6,3.5,0.0,0.0
:29950599_7,3.5,0.0,0.0
:29950600_0,3.5,0.0,0.0
:29950600_1,3.5,0.0,0.0
:29950600_2,3.5,0.0,0.0
:29951143_0,3.5,0.0,0.0
:29951143_1,3.5,0.0,0.0
:29951143_2,3.5,0.0,0.0
:29951143_3,3.5,0.0,0.0
:29976801_0,3.5,0.0,0.0
:29976801_1,3.5,0.0,0.0
:29976801_2,3.5,0.0,0.0
:29976801_3,3.5,0.0,0.0
:29976801_4,3.5,0.0,0.0
:29976801_5,3.5,0.0,0.0
:30091854_0,3.5,0.0,0.0
:30091854_3,3.5,0.0,0.0
:30091855_0,3.5,0.0,0.0
:30091858_0,3.5,0.0,0.0
:30091858_3,3.5,0.0,0.0
:30091861_0,3.5,0.0,0.0
:30091861_1,3.5,0.0,0.0
:30091862_0,3.5,0.0,0.0
:30091862_1,3.5,0.0,0.0
:30092053_0,3.5,0.0,0.0
:30092053_1,3.5,0.0,0.0
:30092060_0,3.5,0.0,0.0
:30092060_1,3.5,0.0,0.0
:30092060_3,3.5,0.0,0.0
:30092060_5,3.5,0.0,0.0
:30092236_0,3.5,0.0,0.0
:30092236_1,3.5,0.0,0.0
:30092236_2,3.5,0.0,0.0
:30092236_3,3.5,0.0,0.0
:30093391_0,3.5,0.0,0.0
:30093391_1,3.5,0.0,0.0
:30093391_2,3.5,0.0,0.0
:30093391_3,3.5,0.0,0.0
:30093391_4,3.5,0.0,0.0
:30093391_5,3.5,0.0,0.0
:30093391_6,3.5,0.0,0.0
:30093391_7,3.5,0.0,0.0
:30093391_8,3.5,0.0,0.0
:30093394_0,3.5,0.0,0.0
:30093394_1,3.5,0.0,0.0
:30093394_2,3.5,0.0,0.0
:30093394_3,3.5,0.0,0.0
:30093394_4,3.5,0.0,0.0
:30093394_5,3.5,0.0,0.0
:30093402_0,3.5,0.0,0.0
:30093402_1,3.5,0.0,0.0
:30093403_0,3.5,0.0,0.0
:30093403_1,3.5,0.0,0.0
:30093403_2,3.5,0.0,0.0
:30093403_3,3.5,0.0,0.0
:30095659_0,3.5,0.0,0.0
:30095659_1,3.5,0.0,0.0
:30095659_2,3.5,0.0,0.0
:30095659_3,3.5,0.0,0.0
:30095659_4,3.5,0.0,0.0
:30095659_5,3.5,0.0,0.0
:30095660_0,3.5,0.0,0.0
:30095660_1,3.5,0.0,0.0
:30095661_0,3.5,0.0,0.0
:30095661_1,3.5,0.0,0.0
:30095661_2,3.5,0.0,0.0
:30095661_3,3.5,0.0,0.0
:30095669_0,3.5,0.0,0.0
:30095669_1,3.5,0.0,0.0
:30095669_3,3.5,1.0,6.916504858937352
:30095670_0,3.5,0.0,0.0
:30095671_0,3.5,0.0,0.0
:30095671_1,3.5,0.0,0.0
:30095671_2,3.5,0.0,0.0
:30095671_3,3.5,0.0,0.0
:30095671_4,3.5,0.0,0.0
:30095671_5,3.5,0.0,0.0
:30095672_0,3.5,0.0,0.0
:30095815_0,3.5,0.0,0.0
:30095815_1,3.5,0.0,0.0
:30095815_2,3.5,0.0,0.0
:30095815_3,3.5,0.0,0.0
:30095815_4,3.5,0.0,0.0
:30095815_5,3.5,0.0,0.0
:30095815_6,3.5,0.0,0.0
:30095815_7,3.5,0.0,0.0
:30095817_0,3.5,0.0,0.0
:301107809_0,3.5,0.0,0.0
:301107810_0,3.5,0.0,0.0
:301107810_1,3.5,0.0,0.0
:301107810_2,3.5,0.0,0.0
:301107810_3,3.5,0.0,0.0
:301107811_0,3.5,0.0,0.0
:301107812_0,3.5,0.0,0.0
:302520766_0,3.5,0.0,0.0
:302520887_0,3.5,0.0,0.0
:303246742_0,3.5,0.0,0.0
:303246742_1,3.5,0.0,0.0
:303246742_2,3.5,0.0,0.0
:303246742_3,3.5,0.0,0.0
:30353885_0,3.5,0.0,0.0
:30353885_1,3.5,0.0,0.0
:30353885_2,3.5,0.0,0.0
:30353885_3,3.5,0.0,0.0
:30353893_0,3.5,0.0,0.0
:30353893_1,3.5,0.0,0.0
:30353895_0,3.5,0.0,0.0
:30353895_1,3.5,0.0,0.0
:30353895_2,3.5,0.0,0.0
:30353895_3,3.5,0.0,0.0
:30353896_0,3.5,0.0,0.0
:30353896_1,3.5,0.0,0.0
:30353896_2,3.5,0.0,0.0
:30353896_3,3.5,0.0,0.0
:30354575_0,3.5,0.0,0.0
:30354575_1,3.5,0.0,0.0
:30354575_2,3.5,0.0,0.0
:30354575_3,3.5,0.0,0.0
:30354596_0,3.5,0.0,0.0
:30354600_0,3.5,0.0,0.0
:30354600_1,3.5,0.0,0.0
:30354600_2,3.5,0.0,0.0
:30354600_3,3.5,0.0,0.0
:30395334_0,3.5,0.0,0.0
:30395344_0,3.5,0.0,0.0
:30395344_1,3.5,0.0,0.0
:30395345_0,3.5,0.0,0.0
:30395345_1,3.5,0.0,0.0
:304320830_0,3.5,0.0,0.0
:304320830_1,3.5,0.0,0.0
:30568134_0,3.5,0.0,0.0
:30568149_0,3.5,0.0,0.0
:30568149_1,3.5,0.0,0.0
:30805036_0,3.5,0.0,0.0
:30805036_1,3.5,0.0,0.0
:30805036_2,3.5,0.0,0.0
:30805036_3,3.5,0.0,0.0
:30805037_0,3.5,0.0,0.0
:30805037_1,3.5,0.0,0.0
:30805037_2,3.5,0.0,0.0
:30805037_3,3.5,0.0,0.0
:30996505_0,3.5,0.0,0.0
:30996505_1,3.5,0.0,0.0
:30996505_4,3.5,0.0,0.0
:31008968_0,3.5,0.0,0.0
:31008987_0,3.5,0.0,0.0
:31008987_1,3.5,0.0,0.0
:31008987_2,3.5,0.0,0.0
:31008993_0,3.5,0.0,0.0
:31008993_1,3.5,0.0,0.0
:31008999_0,3.5,0.0,0.0
:31008999_1,3.5,0.0,0.0
:31010693_0,3.5,0.0,0.0
:31010697_0,3.5,0.0,0.0
:31010697_1,3.5,0.0,0.0
:31010697_2,3.5,0.0,0.0
:31010697_3,3.5,0.0,0.0
:31010697_4,3.5,0.0,0.0
:31010697_5,3.5,0.0,0.0
:31010697_6,3.5,0.0,0.0
:31010697_7,3.5,0.0,0.0
:31010697_8,3.5,0.0,0.0
:31010719_0,3.5,0.0,0.0
:31010719_1,3.5,0.0,0.0
:31010719_2,3.5,0.0,0.0
:31010719_3,3.5,0.0,0.0
:31010719_4,3.5,0.0,0.0
:31010719_5,3.5,0.0,0.0
:31010719_6,3.5,0.0,0.0
:31010719_7,3.5,0.0,0.0
:31010719_8,3.5,0.0,0.0
:31010722_0,3.5,0.0,0.0
:31010722_1,3.5,0.0,0.0
:31010722_10,3.5,0.0,0.0
:31010722_11,3.5,0.0,0.0
:31010722_12,3.5,0.0,0.0
:31010722_13,3.5,0.0,0.0
:31010722_14,3.5,0.0,0.0
:31010722_15,3.5,0.0,0.0
:31010722_2,3.5,0.0,0.0
:31010722_3,3.5,0.0,0.0
:31010722_4,3.5,0.0,0.0
:31010722_5,3.5,0.0,0.0
:31010722_6,3.5,0.0,0.0
:31010722_7,3.5,0.0,0.0
:31010722_8,3.5,0.0,0.0
:31010722_9,3.5,0.0,0.0
:31010723_0,3.5,0.0,0.0
:31010723_1,3.5,0.0,0.0
:31010723_10,3.5,0.0,0.0
:31010723_2,3.5,0.0,0.0
:31010723_3,3.5,0.0,0.0
:31010723_4,3.5,0.0,0.0
:31010723_5,3.5,0.0,0.0
:31010723_6,3.5,0.0,0.0
:31010723_7,3.5,0.0,0.0
:31010723_8,3.5,0.0,0.0
:31010723_9,3.5,0.0,0.0
:31010724_0,3.5,0.0,0.0
:31010724_1,3.5,0.0,0.0
:31010724_2,3.5,0.0,0.0
:31010724_3,3.5,0.0,0.0
:31010724_4,3.5,0.0,0.0
:31010724_5,3.5,0.0,0.0
:31010725_0,3.5,0.0,0.0
:31010726_0,3.5,0.0,0.0
:31010726_1,3.5,0.0,0.0
:31010786_0,3.5,0.0,0.0
:31010786_1,3.5,0.0,0.0
:31010797_0,3.5,0.0,0.0
:31010797_1,3.5,0.0,0.0
:31010797_10,3.5,0.0,0.0
:31010797_11,3.5,0.0,0.0
:31010797_12,3.5,0.0,0.0
:31010797_13,3.5,0.0,0.0
:31010797_14,3.5,0.0,0.0
:31010797_15,3.5,0.0,0.0
:31010797_2,3.5,0.0,0.0
:31010797_3,3.5,0.0,0.0
:31010797_4,3.5,0.0,0.0
:31010797_5,3.5,0.0,0.0
:31010797_6,3.5,0.0,0.0
:31010797_7,3.5,0.0,0.0
:31010797_8,3.5,0.0,0.0
:31010797_9,3.5,0.0,0.0
:31011312_0,3.5,0.0,0.0
:31011312_1,3.5,0.0,0.0
:31043729_0,3.5,0.0,0.0
:31043730_0,3.5,0.0,0.0
:31043730_1,3.5,0.0,0.0
:31043730_10,3.5,0.0,0.0
:31043730_2,3.5,0.0,0.0
:31043730_3,3.5,0.0,0.0
:31043730_4,3.5,0.0,0.0
:31043730_5,3.5,0.0,0.0
:31043730_6,3.5,0.0,0.0
:31043730_7,3.5,0.0,0.0
:31043730_8,3.5,0.0,0.0
:31043730_9,3.5,0.0,0.0
:31091349_0,3.5,0.0,0.0
:31091349_1,3.5,0.0,0.0
:31091350_0,3.5,0.0,0.0
:31091350_1,3.5,0.0,0.0
:31108695_0,3.5,0.0,0.0
:31108695_1,3.5,0.0,0.0
:31108696_0,3.5,0.0,0.0
:31108696_1,3.5,0.0,0.0
:31108808_0,3.5,0.0,0.0
:31108808_2,3.5,0.0,0.0
:31263136_0,3.5,0.0,0.0
:31263136_1,3.5,0.0,0.0
:31510298_0,3.5,0.0,0.0
:31660135_0,3.5,0.0,0.0
:31660135_1,3.5,0.0,0.0
:31660139_0,3.5,0.0,0.0
:3208356590_0,3.5,0.0,0.0
:3208356591_0,3.5,0.0,0.0
:3208356598_0,3.5,0.0,0.0
:3208356598_1,3.5,0.0,0.0
:3208869404_0,3.5,0.0,0.0
:3208869404_2,3.5,0.0,0.0
:333757528_0,3.5,0.0,0.0
:333757528_1,3.5,0.0,0.0
:333757528_3,3.5,0.0,0.0
:333757528_4,3.5,0.0,0.0
:333757529_0,3.5,0.0,0.0
:333757529_1,3.5,0.0,0.0
:333757529_2,3.5,0.0,0.0
:333757529_3,3.5,0.0,0.0
:333757529_4,3.5,0.0,0.0
:333757529_5,3.5,0.0,0.0
:333757529_6,3.5,0.0,0.0
:333757529_7,3.5,0.0,0.0
:333757529_8,3.5,0.0,0.0
:333757549_0,3.5,0.0,0.0
:333757549_2,3.5,0.0,0.0
:333757549_3,3.5,0.0,0.0
:333757549_4,3.5,0.0,0.0
:333757552_0,3.5,0.0,0.0
:333757553_0,3.5,0.0,0.0
:333757553_1,3.5,0.0,0.0
:333757553_2,3.5,0.0,0.0
:333757553_3,3.5,0.0,0.0
:333757553_4,3.5,0.0,0.0
:333757553_5,3.5,0.0,0.0
:333757553_6,3.5,0.0,0.0
:333757553_7,3.5,0.0,0.0
:333757553_8,3.5,0.0,0.0
:3392615125_0,3.5,0.0,0.0
:3392615126_0,3.5,0.0,0.0
:3393703733_0,3.5,0.0,0.0
:3430797490_0,3.5,0.0,0.0
:3492932810_0,3.5,0.0,0.0
:3492932810_1,3.5,0.0,0.0
:3492932810_2,3.5,0.0,0.0
:3492932810_3,3.5,0.0,0.0
:3492932810_4,3.5,0.0,0.0
:3492932810_5,3.5,0.0,0.0
:3492932811_0,3.5,0.0,0.0
:3492932811_1,3.5,0.0,0.0
:3492932811_3,3.5,0.0,0.0
:3492932811_4,3.5,0.0,0.0
:3492932812_0,3.5,0.0,0.0
:3707268015_0,3.5,0.0,0.0
:3854040188_0,3.5,0.0,0.0
:3854040188_1,3.5,0.0,0.0
:3854040189_0,3.5,0.0,0.0
:3854040189_1,3.5,0.0,0.0
:3854040190_0,3.5,0.0,0.0
:3854040190_1,3.5,0.0,0.0
:3854040190_2,3.5,0.0,0.0
:3854040190_3,3.5,0.0,0.0
:3854040190_4,3.5,0.0,0.0
:3854040190_5,3.5,0.0,0.0
:3854040190_6,3.5,0.0,0.0
:3854040190_7,3.5,0.0,0.0
:3854040190_8,3.5,0.0,0.0
:387460846_0,3.5,0.0,0.0
:387460846_1,3.5,0.0,0.0
:3879825637_0,3.5,0.0,0.0
:3879825637_2,3.5,0.0,0.0
:391973063_0,3.5,0.0,0.0
:391973063_1,3.5,0.0,0.0
:3969374044_0,3.5,0.0,0.0
:3969374044_1,3.5,0.0,0.0
:3969374044_2,3.5,0.0,0.0
:3969374044_3,3.5,0.0,0.0
:3969374045_0,3.5,0.0,0.0
:3969374045_1,3.5,0.0,0.0
:3969374045_2,3.5,0.0,0.0
:3969374045_3,3.5,0.0,0.0
:3986651360_0,3.5,0.0,0.0
:3986651360_1,3.5,0.0,0.0
:3986651360_2,3.5,0.0,0.0
:3986651360_3,3.5,0.0,0.0
:3986651360_4,3.5,0.0,0.0
:3986651360_5,3.5,0.0,0.0
:3986651360_6,3.5,0.0,0.0
:3986651360_7,3.5,0.0,0.0
:3986651361_0,3.5,0.0,0.0
:4004716451_0,3.5,0.0,0.0
:434788839_0,3.5,0.0,0.0
:434788839_1,3.5,0.0,0.0
:4449840838_0,3.5,0.0,0.0
:4449840839_0,3.5,0.0,0.0
:4469978154_0,3.5,0.0,0.0
:4469978154_1,3.5,0.0,0.0
:4507373315_0,3.5,0.0,0.0
:4507373318_0,3.5,0.0,0.0
:4507373319_0,3.5,0.0,0.0
:4507373320_0,3.5,0.0,0.0
:452926210_0,3.5,0.0,0.0
:4839109103_0,3.5,0.0,0.0
:4839109103_3,3.5,0.0,0.0
:4951162309_0,3.5,0.0,0.0
:4951162310_0,3.5,0.0,0.0
:4951162313_0,3.5,0.0,0.0
:4951162314_0,3.5,0.0,0.0
:5048797250_0,3.5,0.0,0.0
:5048797250_1,3.5,0.0,0.0
:5104944619_0,3.5,0.0,0.0
:5104946123_0,3.5,0.0,0.0
:5104946125_0,3.5,0.0,0.0
:5104946125_1,3.5,0.0,0.0
:5208167926_0,3.5,0.0,0.0
:5208167928_0,3.5,0.0,0.0
:5208167928_2,3.5,0.0,0.0
:5208167929_0,3.5,0.0,0.0
:5208167929_1,3.5,0.0,0.0
:5208167929_2,3.5,0.0,0.0
:5208167929_3,3.5,0.0,0.0
:5208167930_0,3.5,0.0,0.0
:5208167930_1,3.5,0.0,0.0
:5208167930_2,3.5,0.0,0.0
:5208167930_3,3.5,0.0,0.0
:5208167935_0,3.5,0.0,0.0
:5208167937_0,3.5,0.0,0.0
:5208167938_0,3.5,0.0,0.0
:5208167938_1,3.5,0.0,0.0
:5208167938_2,3.5,0.0,0.0
:5208167938_3,3.5,0.0,0.0
:5208167939_0,3.5,0.0,0.0
:5208167940_0,3.5,0.0,0.0
:5208167941_0,3.5,0.0,0.0
:5208167941_1,3.5,0.0,0.0
:5208167942_0,3.5,0.0,0.0
:5208167942_1,3.5,0.0,0.0
:5208167942_3,3.5,0.0,0.0
:5208167942_4,3.5,0.0,0.0
:5208167942_5,3.5,0.0,0.0
:5208167942_6,3.5,0.0,0.0
:5208167942_7,3.5,0.0,0.0
:5208167942_8,3.5,0.0,0.0
:5208167943_0,3.5,0.0,0.0
:5208167943_1,3.5,0.0,0.0
:5208167945_0,3.5,0.0,0.0
:5208167946_0,3.5,0.0,0.0
:5208167946_2,3.5,0.0,0.0
:5208167947_0,3.5,0.0,0.0
:5208167948_0,3.5,0.0,0.0
:5208167950_0,3.5,0.0,0.0
:5208167954_0,3.5,0.0,0.0
:5208167954_1,3.5,0.0,0.0
:5208167954_2,3.5,0.0,0.0
:5208167954_3,3.5,0.0,0.0
:5208167954_4,3.5,0.0,0.0
:5208167954_5,3.5,0.0,0.0
:5208167954_6,3.5,0.0,0.0
:5208167954_8,3.5,0.0,0.0
:5208167955_0,3.5,0.0,0.0
:5208167955_1,3.5,0.0,0.0
:5208167958_0,3.5,0.0,0.0
:5208167958_1,3.5,0.0,0.0
:5208167958_2,3.5,0.0,0.0
:5208167958_3,3.5,0.0,0.0
:5208167959_0,3.5,0.0,0.0
:5208167961_0,3.5,0.0,0.0
:5208167964_0,3.5,0.0,0.0
:5208167964_2,3.5,0.0,0.0
:5208167964_3,3.5,0.0,0.0
:5208167964_5,3.5,0.0,0.0
:5208167964_6,3.5,0.0,0.0
:5208167964_7,3.5,0.0,0.0
:5208167964_8,3.5,0.0,0.0
:5208167964_9,3.5,0.0,0.0
:5208167965_0,3.5,0.0,0.0
:5208167971_0,3.5,0.0,0.0
:5208272597_0,3.5,0.0,0.0
:5208272606_0,3.5,0.0,0.0
:5208272607_0,3.5,0.0,0.0
:5208272607_1,3.5,0.0,0.0
:5208272608_0,3.5,0.0,0.0
:5208272626_0,3.5,0.0,0.0
:5208272627_0,3.5,0.0,0.0
:5208272627_1,3.5,0.0,0.0
:5208272627_2,3.5,0.0,0.0
:5208272628_0,3.5,0.0,0.0
:5208272628_1,3.5,0.0,0.0
:5208272628_2,3.5,0.0,0.0
:5208272634_0,3.5,0.0,0.0
:5208272635_0,3.5,0.0,0.0
:5208272636_0,3.5,0.0,0.0
:5208272636_1,3.5,0.0,0.0
:5208272636_2,3.5,0.0,0.0
:5208272637_0,3.5,0.0,0.0
:5208272637_1,3.5,0.0,0.0
:5208272637_2,3.5,0.0,0.0
:5208272639_0,3.5,0.0,0.0
:5215991778_0,3.5,0.0,0.0
:5215991779_0,3.5,0.0,0.0
:5215991785_0,3.5,0.0,0.0
:5215991786_0,3.5,0.0,0.0
:5216024424_0,3.5,0.0,0.0
:5216024435_0,3.5,0.0,0.0
:5216024435_1,3.5,0.0,0.0
:5216024435_2,3.5,0.0,0.0
:5216024435_3,3.5,0.0,0.0
:5216024435_4,3.5,0.0,0.0
:5216024435_5,3.5,0.0,0.0
:5216024437_0,3.5,0.0,0.0
:5216024437_1,3.5,0.0,0.0
:5216024437_2,3.5,0.0,0.0
:5216024438_0,3.5,0.0,0.0
:5216024438_1,3.5,0.0,0.0
:5216024438_2,3.5,0.0,0.0
:5216024438_3,3.5,0.0,0.0
:5216024438_4,3.5,0.0,0.0
:5216024438_5,3.5,0.0,0.0
:5216024438_6,3.5,0.0,0.0
:5216024438_7,3.5,0.0,0.0
:5216024438_8,3.5,0.0,0.0
:5216024439_0,3.5,0.0,0.0
:5216024439_1,3.5,0.0,0.0
:5216024439_2,3.5,0.0,0.0
:5216024440_0,3.5,0.0,0.0
:5216024440_1,3.5,0.0,0.0
:5216024440_10,3.5,0.0,0.0
:5216024440_11,3.5,0.0,0.0
:5216024440_2,3.5,0.0,0.0
:5216024440_3,3.5,0.0,0.0
:5216024440_4,3.5,0.0,0.0
:5216024440_5,3.5,0.0,0.0
:5216024440_6,3.5,0.0,0.0
:5216024440_7,3.5,0.0,0.0
:5216024440_8,3.5,0.0,0.0
:5216024440_9,3.5,0.0,0.0
:5216024441_0,3.5,0.0,0.0
:5216024441_1,3.5,0.0,0.0
:5216024441_2,3.5,0.0,0.0
:5216024441_3,3.5,0.0,0.0
:5216024442_0,3.5,0.0,0.0
:5216024442_1,3.5,0.0,0.0
:5216024442_2,3.5,0.0,0.0
:5216024442_3,3.5,0.0,0.0
:5216024442_4,3.5,0.0,0.0
:5216024442_5,3.5,0.0,0.0
:5216024442_6,3.5,0.0,0.0
:5216024442_7,3.5,0.0,0.0
:5216024442_8,3.5,0.0,0.0
:5216024443_0,3.5,0.0,0.0
:5216024444_0,3.5,0.0,0.0
:5216024444_1,3.5,0.0,0.0
:5216024444_2,3.5,0.0,0.0
:5216024444_3,3.5,0.0,0.0
:5216024444_4,3.5,0.0,0.0
:5216024444_5,3.5,0.0,0.0
:5216024444_6,3.5,0.0,0.0
:5216024444_7,3.5,0.0,0.0
:5216024444_8,3.5,0.0,0.0
:5216024445_0,3.5,0.0,0.0
:5269724779_0,3.5,0.0,0.0
:5269724780_0,3.5,0.0,0.0
:5269724785_0,3.5,0.0,0.0
:5269724788_0,3.5,0.0,0.0
:5269724789_0,3.5,0.0,0.0
:5269724791_0,3.5,0.0,0.0
:5269724791_1,3.5,0.0,0.0
:5269724791_2,3.5,0.0,0.0
:5269724791_3,3.5,0.0,0.0
:5269724791_4,3.5,0.0,0.0
:5269724791_5,3.5,0.0,0.0
:5269744536_0,3.5,0.0,0.0
:5269744544_0,3.5,0.0,0.0
:5269744545_0,3.5,0.0,0.0
:5269744547_0,3.5,0.0,0.0
:5269744547_1,3.5,0.0,0.0
:5269744550_0,3.5,0.0,0.0
:5269744550_1,3.5,0.0,0.0
:5269744551_0,3.5,0.0,0.0
:5269744551_1,3.5,0.0,0.0
:5269795384_0,3.5,0.0,0.0
:5269795384_1,3.5,0.0,0.0
:5269795385_0,3.5,0.0,0.0
:5269795385_1,3.5,0.0,0.0
:5269795393_0,3.5,0.0,0.0
:5269795401_0,3.5,0.0,0.0
:5269795404_0,3.5,0.0,0.0
:5269795408_0,3.5,0.0,0.0
:5269795409_0,3.5,0.0,0.0
:5269795409_1,3.5,0.0,0.0
:5269795410_0,3.5,0.0,0.0
:5269795411_0,3.5,0.0,0.0
:5269796740_0,3.5,0.0,0.0
:5269796740_1,3.5,0.0,0.0
:5269796740_2,3.5,0.0,0.0
:5269796740_3,3.5,0.0,0.0
:5269811211_0,3.5,0.0,0.0
:5269811215_0,3.5,0.0,0.0
:5269811218_0,3.5,0.0,0.0
:5269812421_0,3.5,0.0,0.0
:5269812422_0,3.5,0.0,0.0
:5269812422_1,3.5,0.0,0.0
:5269812423_0,3.5,0.0,0.0
:5269812451_0,3.5,0.0,0.0
:5269812455_0,3.5,0.0,0.0
:5269812456_0,3.5,0.0,0.0
:5269812456_1,3.5,0.0,0.0
:5269812456_2,3.5,0.0,0.0
:5269812456_3,3.5,0.0,0.0
:5269812457_0,3.5,0.0,0.0
:5514573861_0,3.5,0.0,0.0
:558884_0,3.5,0.0,0.0
:558888_0,3.5,0.0,0.0
:558888_1,3.5,0.0,0.0
:558889_0,3.5,0.0,0.0
:558892_0,3.5,0.0,0.0
:558892_2,3.5,0.0,0.0
:558892_3,3.5,0.0,0.0
:558892_5,3.5,0.0,0.0
:561092_0,3.5,0.0,0.0
:561654_0,3.5,0.0,0.0
:561654_1,3.5,0.0,0.0
:561657_0,3.5,0.0,0.0
:561657_1,3.5,0.0,0.0
:561666_0,3.5,0.0,0.0
:561666_1,3.5,0.0,0.0
:561666_3,3.5,0.0,0.0
:561666_4,3.5,0.0,0.0
:561666_5,3.5,0.0,0.0
:561666_6,3.5,0.0,0.0
:561922_0,3.5,0.0,0.0
:561922_1,3.5,0.0,0.0
:561922_10,3.5,0.0,0.0
:561922_11,3.5,0.0,0.0
:561922_12,3.5,0.0,0.0
